Activity,Start time,Duration,Day of activity,Weekend or weekday
-9.109701871922255556e-01,1.237382889787843609e+00,-2.037038502327931655e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
-1.223146343524631197e-01,1.247855939242446199e+00,-2.254970109744184326e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
9.127957787497276501e-03,1.251800787870346099e+00,8.045797242627690249e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
-1.223146343524631197e-01,1.435567895633769853e+00,-2.170996462849848485e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
1.192111287047140866e+00,1.445622023110187948e+00,-2.232977011748048524e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
-7.795275950522650987e-01,1.449566871738088292e+00,3.265807327284852679e+00,-4.575980987180393311e-02,-6.105210389409310157e-01
9.127957787497276501e-03,-9.627953396350303894e-01,2.602405519956876162e-02,-4.575980987180393311e-02,-6.105210389409310157e-01
-7.795275950522650987e-01,-1.013205617676516734e+00,-1.469216699518612335e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
-1.223146343524631197e-01,-7.793773335200935293e-01,-2.172995835394951614e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
1.060668694907180409e+00,-7.847884090716381600e-01,-2.254970109744184326e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
1.192111287047140866e+00,-7.886285272049924355e-01,-2.202986423571500207e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
-7.795275950522650987e-01,-7.930970283056227865e-01,3.213623703857658942e+00,-4.575980987180393311e-02,-6.105210389409310157e-01
9.127957787497276501e-03,-1.410100590972281076e-01,-3.335730938999739714e-02,-4.575980987180393311e-02,-6.105210389409310157e-01
2.506537208446744547e+00,-1.787479472986454598e-01,-2.071027835594686228e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
-7.795275950522650987e-01,-1.857299802683803902e-01,-2.328946893913003968e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
-9.109701871922255556e-01,-1.879991409835442551e-01,-1.921074894711943537e-01,-4.575980987180393311e-02,-6.105210389409310157e-01
-1.223146343524631197e-01,8.807755558586315425e-01,-2.240974501928461593e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,8.845807638271371287e-01,-2.242973874473564722e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-1.042412779332186012e+00,8.907249528405037919e-01,-1.721137640201619856e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,9.036766239993619942e-01,-2.198987678481293395e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-6.480850029123047529e-01,9.082149454296897240e-01,-2.238975129383358464e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-9.109701871922255556e-01,9.122296143872874463e-01,-2.073027208139789357e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-6.480850029123047529e-01,9.191418270273249425e-01,-2.194988933391087138e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-5.166424107723442960e-01,9.239943399412907654e-01,-5.515047013162265727e-02,4.856444338007570027e-01,-6.105210389409310157e-01
-2.537572264924235488e-01,9.587299539657220260e-01,-1.541194111142328571e-01,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,9.772323413355197275e-01,-4.566344740510766380e-03,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,1.020381305088481572e+00,1.757770588278011470e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,1.094006842754336795e+00,-2.280961952830526107e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-1.223146343524631197e-01,1.097288398250112040e+00,-2.258968854834390583e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,1.100884145229525490e+00,-2.288959443010939176e-01,4.856444338007570027e-01,-6.105210389409310157e-01
1.192111287047140866e+00,1.105911208967734538e+00,-1.965061090704214863e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,1.114534019685357258e+00,2.381574822350221721e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-1.042412779332186012e+00,1.199784642245820931e+00,-1.751128228378168450e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-9.109701871922255556e-01,1.213853438679836749e+00,-2.149003364853712683e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,1.219264514231381380e+00,-2.123011521767370624e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-1.042412779332186012e+00,1.225199242255656129e+00,-2.206985168661706465e-01,4.856444338007570027e-01,-6.105210389409310157e-01
1.192111287047140866e+00,1.231029239785384810e+00,-2.282961325375629791e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,1.234101334292067920e+00,8.005809791725626567e-01,4.856444338007570027e-01,-6.105210389409310157e-01
1.060668694907180409e+00,1.419090297825195357e+00,-1.583180934589496491e-01,4.856444338007570027e-01,-6.105210389409310157e-01
1.060668694907180409e+00,1.436719931073776158e+00,-2.029041012147518586e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,1.444330347010787108e+00,-2.039037874873034506e-01,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,1.451661481629008765e+00,4.037055289695701266e-01,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,-1.471261890655977345e+00,-1.315265013545663109e-01,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,-1.492557091213668752e+00,3.882003948822942974e-02,4.856444338007570027e-01,-6.105210389409310157e-01
-1.223146343524631197e-01,-1.292556756795611550e+00,-2.300955678281558781e-01,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,-1.297025257896241568e+00,1.181861323523750062e+00,4.856444338007570027e-01,-6.105210389409310157e-01
-2.537572264924235488e-01,-1.044904047359113131e+00,1.065987687672291795e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-1.223146343524631197e-01,-1.106974320460056838e+00,-2.316950658642384642e-01,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,-1.110500247109772909e+00,-1.111329013945132893e-01,4.856444338007570027e-01,-6.105210389409310157e-01
1.192111287047140866e+00,-1.136368679262640846e+00,-1.971059208339524527e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,-1.144886759485717498e+00,1.423875373245771236e-01,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,-9.618876753489649101e-01,4.941671397727662174e-02,4.856444338007570027e-01,-6.105210389409310157e-01
-2.537572264924235488e-01,-1.014392563281371507e+00,-1.043350347411622775e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-9.109701871922255556e-01,-7.877557730837755345e-01,-2.145004619763506148e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-1.042412779332186012e+00,-7.936555909432015943e-01,-1.903080541806014547e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-9.109701871922255556e-01,-8.043381013868958762e-01,-1.993052306335660329e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,-8.124721697966371670e-01,-2.322948776277694305e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,-8.171501318863595431e-01,-2.318950031187487493e-01,4.856444338007570027e-01,-6.105210389409310157e-01
1.717881655606982472e+00,-8.196636637554642890e-01,-2.015045404331795853e-01,4.856444338007570027e-01,-6.105210389409310157e-01
1.192111287047140866e+00,-8.274137203518698858e-01,-2.320949403732591176e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,-8.298225217264285636e-01,3.016885445419499767e+00,4.856444338007570027e-01,-6.105210389409310157e-01
9.127957787497276501e-03,-1.434188604717866466e-01,2.059675842588599426e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-1.042412779332186012e+00,-2.256672088552642286e-01,-2.153002109943918940e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-9.109701871922255556e-01,-2.314273860552955586e-01,-2.135007757037989951e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,-2.370828327607808761e-01,-2.113014659041854426e-01,4.856444338007570027e-01,-6.105210389409310157e-01
4.034557342073784580e-01,-2.433666624335423245e-01,-2.159000227579228881e-01,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,-2.487777379850868997e-01,-2.184992070665571218e-01,4.856444338007570027e-01,-6.105210389409310157e-01
9.292261027672200635e-01,-2.535604305693552885e-01,-3.575655644412127632e-02,4.856444338007570027e-01,-6.105210389409310157e-01
-7.795275950522650987e-01,9.315000253837557587e-01,-2.332945639003210225e-01,1.017048677473317841e+00,1.637945191429761360e+00
-1.042412779332186012e+00,9.338390064286169467e-01,-7.314482303755177883e-02,1.017048677473317841e+00,1.637945191429761360e+00
-9.109701871922255556e-01,9.655374361112136761e-01,-1.363249954628140692e-01,1.017048677473317841e+00,1.637945191429761360e+00
-9.109701871922255556e-01,9.863438943610237652e-01,-2.248971992108874385e-01,1.017048677473317841e+00,1.637945191429761360e+00
-1.223146343524631197e-01,9.903585633186213766e-01,-2.264966972469700246e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,9.939194001331861372e-01,-1.735133248017342589e-01,1.017048677473317841e+00,1.637945191429761360e+00
-6.480850029123047529e-01,1.007883466072656109e+00,-2.194988933391087138e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.012910529810865379e+00,-2.334945011548313354e-01,1.017048677473317841e+00,1.637945191429761360e+00
-5.166424107723442960e-01,1.015179690526029077e+00,-3.966532976979787045e-03,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,1.059934521862030188e+00,3.502123165253332587e-02,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,1.113870726553232382e+00,-1.763124463648787776e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.126019463920571395e+00,-2.310952541007074701e-01,1.017048677473317841e+00,1.637945191429761360e+00
1.717881655606982472e+00,1.131011617493931976e+00,-2.099019051226131694e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,1.138831494420034840e+00,6.141294924789604537e-02,1.017048677473317841e+00,1.637945191429761360e+00
-1.223146343524631197e-01,1.192907339770632014e+00,-2.336944384093417038e-01,1.017048677473317841e+00,1.637945191429761360e+00
-9.109701871922255556e-01,1.195351051310039159e+00,-2.005048541606279933e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,1.204322963676148550e+00,2.075670822949426120e-01,1.017048677473317841e+00,1.637945191429761360e+00
-1.042412779332186012e+00,1.284721073322646401e+00,-2.043036619963240763e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,1.293099512886328295e+00,1.093489057030186951e+00,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,-1.435444061521237158e+00,1.735777490281876223e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.508685587373756354e+00,-2.324948148822797434e-01,1.017048677473317841e+00,1.637945191429761360e+00
-1.223146343524631197e-01,-1.511199119242861100e+00,-1.965061090704214863e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.520310672268365249e+00,-2.117013404132060683e-01,1.017048677473317841e+00,1.637945191429761360e+00
-2.537572264924235488e-01,-1.274996943876728128e+00,-1.239288856831740060e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.296292144434419535e+00,-2.274963835195216444e-01,1.017048677473317841e+00,1.637945191429761360e+00
-1.223146343524631197e-01,-1.299538789765346314e+00,-2.264966972469700246e-01,1.017048677473317841e+00,1.637945191429761360e+00
-2.537572264924235488e-01,-1.304426212844160826e+00,7.081000020988123533e-02,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.359723913964461683e+00,-2.135007757037989951e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.366775767263893826e+00,3.903097329173784158e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,-1.226960557044951550e+00,9.060378840640330445e-02,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.034361177574813384e+00,-2.280961952830526107e-01,1.017048677473317841e+00,1.637945191429761360e+00
4.034557342073784580e-01,-1.037677643235437541e+00,-2.330946266458107097e-01,1.017048677473317841e+00,1.637945191429761360e+00
-2.537572264924235488e-01,-1.041517761368791595e+00,-6.254814854850465622e-02,1.017048677473317841e+00,1.637945191429761360e+00
4.034557342073784580e-01,-1.074612597645335343e+00,-2.270965090105010187e-01,1.017048677473317841e+00,1.637945191429761360e+00
-2.537572264924235488e-01,-1.078592356438084154e+00,8.800460409776902915e-02,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,-1.137939636680831201e+00,-4.735291720572002566e-02,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-9.243941583014883001e-01,-1.736232902917147700e-02,1.017048677473317841e+00,1.637945191429761360e+00
-2.537572264924235488e-01,-9.642964767235233658e-01,4.481815712353914155e-02,1.017048677473317841e+00,1.637945191429761360e+00
2.769422392726665461e+00,-1.016696634161383894e+00,-1.911078031986427617e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-7.749437425843118676e-01,-2.308953168461971572e-01,1.017048677473317841e+00,1.637945191429761360e+00
-1.223146343524631197e-01,-7.778412862667517524e-01,-2.288959443010939176e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,-7.816464942352573386e-01,5.161602377689018806e-02,1.017048677473317841e+00,1.637945191429761360e+00
5.348983263473389149e-01,-8.341164720028154678e-01,-1.281275680278907980e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,-8.552022115714150718e-01,-1.176408590288243600e-02,1.017048677473317841e+00,1.637945191429761360e+00
9.292261027672200635e-01,-6.452873903363340879e-01,3.822022772469849117e-02,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-6.949994650808468677e-01,-2.228978266657841989e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-6.991537746978391255e-01,-1.721137640201619856e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.292261027672200635e-01,-7.120356255270000601e-01,-1.415233640800824810e-01,1.017048677473317841e+00,1.637945191429761360e+00
5.348983263473389149e-01,-7.305031027319489612e-01,-1.847098110543123894e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-7.412205233404921545e-01,-2.276963207740319850e-01,1.017048677473317841e+00,1.637945191429761360e+00
5.348983263473389149e-01,-7.445369890011162006e-01,-2.115014031586957555e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-7.506113576847854851e-01,-2.218981403932326069e-01,1.017048677473317841e+00,1.637945191429761360e+00
5.348983263473389149e-01,-7.548005774666265433e-01,-2.055032855233860367e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-7.633186576897031950e-01,9.980090211387813992e-02,1.017048677473317841e+00,1.637945191429761360e+00
7.977835106272597177e-01,-5.726742474510907455e-01,-1.937069875072769398e-01,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-5.826585545978116842e-01,-1.961062345614008606e-01,1.017048677473317841e+00,1.637945191429761360e+00
2.375094616306784090e+00,-5.927475922390785801e-01,-1.715139522566310470e-01,1.017048677473317841e+00,1.637945191429761360e+00
7.977835106272597177e-01,-6.062578260355158122e-01,-2.168997090304744801e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.292261027672200635e-01,-6.115292609276656854e-01,6.121301199338573251e-02,1.017048677473317841e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-4.139028177193181945e-01,-2.256969482289287454e-01,1.017048677473317841e+00,1.637945191429761360e+00
-9.109701871922255556e-01,-4.175334748635803894e-01,-2.256969482289287454e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.292261027672200635e-01,-4.227001792611842501e-01,6.184381403136577360e-01,1.017048677473317841e+00,1.637945191429761360e+00
2.506537208446744547e+00,-3.242535143879216042e-01,-2.218981403932326069e-01,1.017048677473317841e+00,1.637945191429761360e+00
1.323553879187101323e+00,-3.284427341697625513e-01,-2.095020306135925436e-01,1.017048677473317841e+00,1.637945191429761360e+00
9.127957787497276501e-03,-3.352153061504054565e-01,-6.434758383909755519e-02,1.017048677473317841e+00,1.637945191429761360e+00
9.292261027672200635e-01,-3.675072086354295164e-01,8.601622810166390520e-01,1.017048677473317841e+00,1.637945191429761360e+00
-9.109701871922255556e-01,8.657641849737013340e-01,-2.294957560646248840e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,8.686268184912926404e-01,-2.306953795916868444e-01,1.548452921145878847e+00,1.637945191429761360e+00
4.034557342073784580e-01,8.712799910197919218e-01,-2.065029717959376843e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,8.790300476161977405e-01,5.621458063062762661e-02,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,9.318840371970912306e-01,-2.316950658642384642e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,9.361779874734782458e-01,-2.083024070865305832e-01,1.548452921145878847e+00,1.637945191429761360e+00
-2.537572264924235488e-01,9.427410984650290704e-01,-1.441225483887166869e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,9.674924053427393922e-01,4.454924151622277617e-01,1.548452921145878847e+00,1.637945191429761360e+00
-1.223146343524631197e-01,1.089433611159160264e+00,-2.304954423371765038e-01,1.548452921145878847e+00,1.637945191429761360e+00
2.375094616306784090e+00,1.094390854567672156e+00,-2.101018423771234822e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.100639774075584887e+00,-2.164998345214538544e-01,1.548452921145878847e+00,1.637945191429761360e+00
1.192111287047140866e+00,1.109157854298661317e+00,-2.174995207940054742e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.114115097707173208e+00,5.384632385095283746e-01,1.548452921145878847e+00,1.637945191429761360e+00
-1.042412779332186012e+00,1.252289530178227750e+00,-2.290958815556042583e-01,1.548452921145878847e+00,1.637945191429761360e+00
1.454996471327061780e+00,1.256513660124917164e+00,-1.729135130382033203e-01,1.548452921145878847e+00,1.637945191429761360e+00
1.323553879187101323e+00,1.269255870294683675e+00,-1.815108149821472172e-01,1.548452921145878847e+00,1.637945191429761360e+00
-9.109701871922255556e-01,1.281230056837779019e+00,-2.145004619763506148e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.286955323872961632e+00,-1.317264386090766237e-01,1.548452921145878847e+00,1.637945191429761360e+00
-1.223146343524631197e-01,1.307447590639133628e+00,-2.298956305736455652e-01,1.548452921145878847e+00,1.637945191429761360e+00
9.127957787497276501e-03,1.310519685145816959e+00,2.631496390488125559e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.399400964850542994e+00,-2.294957560646248840e-01,1.548452921145878847e+00,1.637945191429761360e+00
-2.537572264924235488e-01,1.402263598368134190e+00,-1.187305170659055942e-01,1.548452921145878847e+00,1.637945191429761360e+00
1.980766839886903163e+00,1.424920295354924038e+00,-1.901081169260911141e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.434904602501644977e+00,-8.414137203561959655e-02,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.463251656358768971e+00,-1.865092463449053162e-01,1.548452921145878847e+00,1.637945191429761360e+00
-1.223146343524631197e-01,1.473759615978219806e+00,-2.312951913552178385e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,1.476587339330962534e+00,3.751145015745938616e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.490113379674261607e+00,-2.228978266657841989e-01,1.548452921145878847e+00,1.637945191429761360e+00
9.127957787497276501e-03,-1.494232779126405397e+00,5.141608652237983357e-02,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.297339449379879772e+00,-2.145004619763506148e-01,1.548452921145878847e+00,1.637945191429761360e+00
1.849324247746942929e+00,-1.302855255425970471e+00,-2.312951913552178385e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.305403697459923684e+00,-1.491209797514747859e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.322370037576379609e+00,-2.330946266458107097e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.326245065874582574e+00,-2.290958815556042583e-01,1.548452921145878847e+00,1.637945191429761360e+00
-2.537572264924235488e-01,-1.329177519721870926e+00,7.396001165469139327e-01,1.548452921145878847e+00,1.637945191429761360e+00
2.769422392726665461e+00,-1.250210726834169117e+00,-2.328946893913003968e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-1.252479887549332815e+00,-2.320949403732591176e-01,1.548452921145878847e+00,1.637945191429761360e+00
9.292261027672200635e-01,-1.259252459529975665e+00,5.356641169463838281e-01,1.548452921145878847e+00,1.637945191429761360e+00
2.769422392726665461e+00,-7.788885912122121002e-01,-2.300955678281558781e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-7.816464942352573386e-01,6.381219630201986903e-02,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-8.360365310694926055e-01,-2.035039129782828526e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-8.504544291519952059e-01,3.005379056422430861e-01,1.548452921145878847e+00,1.637945191429761360e+00
5.348983263473389149e-01,-6.948249142566034209e-01,-1.823105640001884964e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-7.062754483269687578e-01,-8.814011712582606184e-02,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-7.391259134495716809e-01,1.501850902504797414e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-5.569995834340357721e-01,-2.284960697920732919e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-5.600716779407191037e-01,-9.113917594348090734e-02,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-5.889423842705731049e-01,-1.797113796915543182e-01,1.548452921145878847e+00,1.637945191429761360e+00
9.127957787497276501e-03,-6.004976488354843989e-01,-7.294488578304146598e-02,1.548452921145878847e+00,1.637945191429761360e+00
9.292261027672200635e-01,-6.312535040671668485e-01,-2.214982658842119811e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-6.355125441787051743e-01,1.337902353806331990e-01,1.548452921145878847e+00,1.637945191429761360e+00
-1.223146343524631197e-01,-4.505584908104266484e-01,-2.278962580285422979e-01,1.548452921145878847e+00,1.637945191429761360e+00
9.127957787497276501e-03,-4.540495072952940858e-01,2.723467527562875579e-01,1.548452921145878847e+00,1.637945191429761360e+00
9.292261027672200635e-01,-2.937769404750285585e-01,1.217940001100137615e-01,1.548452921145878847e+00,1.637945191429761360e+00
-9.109701871922255556e-01,-3.581861946208333980e-01,-2.246972619563771256e-01,1.548452921145878847e+00,1.637945191429761360e+00
-1.042412779332186012e+00,-3.651333174257196390e-01,-2.188990815755777475e-01,1.548452921145878847e+00,1.637945191429761360e+00
9.292261027672200635e-01,-3.719757097360598674e-01,5.556578423974161129e-01,1.548452921145878847e+00,1.637945191429761360e+00
-7.795275950522650987e-01,-2.605773737039389637e-01,-2.256969482289287454e-01,1.548452921145878847e+00,1.637945191429761360e+00
9.292261027672200635e-01,-2.641033003536550905e-01,3.342173361645069812e-02,1.548452921145878847e+00,1.637945191429761360e+00
-1.042412779332186012e+00,8.203460605055756805e-01,-1.467217326973508928e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
2.769422392726665461e+00,8.389880885347678063e-01,-1.939069247617873082e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,8.480647313954233768e-01,-1.973058580884627655e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
9.127957787497276501e-03,8.566875421130459856e-01,-5.914921522182913644e-02,-1.639972540889486741e+00,-6.105210389409310157e-01
-6.480850029123047529e-01,8.897474682247408229e-01,-2.256969482289287454e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-5.166424107723442960e-01,8.951934539411340319e-01,-1.377245562443863147e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,9.140798531242670943e-01,-2.292958188101145711e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-2.537572264924235488e-01,9.169773968067070902e-01,4.782821249019209020e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-1.223146343524631197e-01,1.044643869658310464e+00,-2.153002109943918940e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,1.050089855374703784e+00,-2.137007129583093079e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-1.042412779332186012e+00,1.055919852904432688e+00,-2.318950031187487493e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,1.058991947411116019e+00,-2.224979521567635732e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-3.851998186323839501e-01,1.065240866919028528e+00,-2.178993953030261277e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-3.851998186323839501e-01,1.072222899888763736e+00,-2.320949403732591176e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
1.060668694907180409e+00,1.074876072417262796e+00,-1.947066737798285874e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,1.083813074618523720e+00,-2.274963835195216444e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
2.769422392726665461e+00,1.087024809784601809e+00,-2.184992070665571218e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,1.095193788359191567e+00,5.132711444412274560e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-1.042412779332186012e+00,1.228376067256885529e+00,-1.869091208539259419e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-9.109701871922255556e-01,1.239442589513915172e+00,-2.079025325775099298e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-1.223146343524631197e-01,1.246599173307893604e+00,-2.192989560845983732e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,1.251381865892162271e+00,-2.336944384093417038e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,1.253930307926115262e+00,6.148392697324719380e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
2.900864984866625917e+00,1.404742220072390246e+00,6.654233951235838385e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
9.127957787497276501e-03,-1.469656023072938078e+00,-1.657157718758316411e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,-1.487006375002729586e+00,-2.111015286496751298e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
9.127957787497276501e-03,-1.493080743686399092e+00,5.341545906748308009e-02,-1.639972540889486741e+00,-6.105210389409310157e-01
-7.795275950522650987e-01,-1.295140108994413453e+00,-1.695145797115277797e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
4.034557342073784580e-01,-1.309034354604186046e+00,-2.280961952830526107e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
-1.042412779332186012e+00,-1.313642496364211043e+00,-1.791115679280233242e-01,-1.639972540889486741e+00,-6.105210389409310157e-01
